tweet_id,tweet_text,retweet_count,favorite_count,text_range,created_at
865718153858494464,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",5588,25383,"[0, 130]",Fri May 19 23:57:46 +0000 2017
865359393868664832,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,4979,26203,"[0, 127]",Fri May 19 00:12:11 +0000 2017
865006731092295680,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,7656,27744,"[0, 117]",Thu May 18 00:50:50 +0000 2017
864873206498414592,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,8682,31987,"[0, 117]",Wed May 17 16:00:15 +0000 2017
864279568663928832,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,3016,14495,"[0, 129]",Tue May 16 00:41:21 +0000 2017
864197398364647424,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,8899,29879,"[0, 93]",Mon May 15 19:14:50 +0000 2017
863907417377173506,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,4126,20449,"[0, 117]",Mon May 15 00:02:33 +0000 2017
863553081350529029,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,4173,15194,"[0, 91]",Sun May 14 00:34:33 +0000 2017
863471782782697472,"RT @dog_rates: Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://…",2440,0,"[0, 140]",Sat May 13 19:11:30 +0000 2017
863432100342583297,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,5230,23650,"[0, 128]",Sat May 13 16:33:49 +0000 2017
863427515083354112,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10",96,2241,"[17, 134]",Sat May 13 16:15:35 +0000 2017
863079547188785154,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",1102,8714,"[0, 139]",Fri May 12 17:12:53 +0000 2017
863062471531167744,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",2440,8466,"[0, 139]",Fri May 12 16:05:02 +0000 2017
862831371563274240,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",5106,19059,"[0, 121]",Fri May 12 00:46:44 +0000 2017
862722525377298433,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",3526,16965,"[0, 135]",Thu May 11 17:34:13 +0000 2017
862457590147678208,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",4962,20394,"[0, 133]",Thu May 11 00:01:27 +0000 2017
862096992088072192,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,23299,74083,"[0, 107]",Wed May 10 00:08:34 +0000 2017
861383897657036800,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,10728,35957,"[0, 72]",Mon May 08 00:54:59 +0000 2017
861288531465048066,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,4171,17115,"[0, 138]",Sun May 07 18:36:02 +0000 2017
861005113778896900,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,3808,16642,"[0, 96]",Sat May 06 23:49:50 +0000 2017
860981674716409858,"RT @dog_rates: Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t…",2170,0,"[0, 140]",Sat May 06 22:16:42 +0000 2017
860924035999428608,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,820,0,"[0, 82]",Sat May 06 18:27:40 +0000 2017
860563773140209665,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",2170,7489,"[0, 138]",Fri May 05 18:36:06 +0000 2017
860524505164394496,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,5313,23546,"[0, 97]",Fri May 05 16:00:04 +0000 2017
860276583193509888,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,3492,18264,"[0, 131]",Thu May 04 23:34:55 +0000 2017
860184849394610176,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",5892,16655,"[0, 133]",Thu May 04 17:30:24 +0000 2017
860177593139703809,RT @dog_rates: Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.c…,31074,0,"[0, 140]",Thu May 04 17:01:34 +0000 2017
859924526012018688,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,4108,19511,"[0, 140]",Thu May 04 00:15:58 +0000 2017
859851578198683649,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,3536,15397,"[0, 137]",Wed May 03 19:26:06 +0000 2017
859607811541651456,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,1583,18580,"[0, 136]",Wed May 03 03:17:27 +0000 2017
859196978902773760,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,30432,89866,"[0, 124]",Tue May 02 00:04:57 +0000 2017
859074603037188101,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,13735,33862,"[0, 139]",Mon May 01 15:58:40 +0000 2017
858860390427611136,"RT @dog_rates: Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily…",8224,0,"[0, 140]",Mon May 01 01:47:28 +0000 2017
858843525470990336,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,3516,15557,"[0, 138]",Mon May 01 00:40:27 +0000 2017
858471635011153920,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,4885,21534,"[0, 113]",Sun Apr 30 00:02:42 +0000 2017
858107933456039936,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,2928,15741,"[0, 137]",Fri Apr 28 23:57:28 +0000 2017
857989990357356544,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,2613,16163,"[0, 134]",Fri Apr 28 16:08:49 +0000 2017
857746408056729600,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,10777,34336,"[0, 137]",Fri Apr 28 00:00:54 +0000 2017
857393404942143489,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",1663,5919,"[0, 137]",Thu Apr 27 00:38:11 +0000 2017
857263160327368704,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,4576,20088,"[0, 134]",Wed Apr 26 16:00:39 +0000 2017
857214891891077121,@Marc_IRL pixelated af 12/10,18,228,"[10, 28]",Wed Apr 26 12:48:51 +0000 2017
857062103051644929,RT @AaronChewning: First time wearing my @dog_rates hat on a flight and I get DOUBLE OPEN ROWS. Really makes you think. 13/10 https://t.co/…,173,0,"[0, 140]",Wed Apr 26 02:41:43 +0000 2017
857029823797047296,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,4066,18995,"[0, 100]",Wed Apr 26 00:33:27 +0000 2017
856602993587888130,RT @dog_rates: This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I…,10862,0,"[0, 139]",Mon Apr 24 20:17:23 +0000 2017
856543823941562368,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,2929,16345,"[0, 136]",Mon Apr 24 16:22:16 +0000 2017
856526610513747968,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",1916,11901,"[0, 112]",Mon Apr 24 15:13:52 +0000 2017
856330835276025856,RT @Jenna_Marbles: @dog_rates Thanks for rating my cermets 14/10 wow I'm so proud I watered them so much,689,0,"[0, 104]",Mon Apr 24 02:15:55 +0000 2017
856288084350160898,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,17,523,"[28, 165]",Sun Apr 23 23:26:03 +0000 2017
856282028240666624,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",6444,27887,"[0, 121]",Sun Apr 23 23:01:59 +0000 2017
855862651834028034,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,26,347,"[14, 86]",Sat Apr 22 19:15:32 +0000 2017
855860136149123072,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",1044,5055,"[5, 133]",Sat Apr 22 19:05:32 +0000 2017
855857698524602368,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",2151,11942,"[0, 89]",Sat Apr 22 18:55:51 +0000 2017
855851453814013952,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,18101,45833,"[0, 134]",Sat Apr 22 18:31:02 +0000 2017
855818117272018944,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,5551,26821,"[0, 110]",Sat Apr 22 16:18:34 +0000 2017
855459453768019968,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",8383,30146,"[0, 138]",Fri Apr 21 16:33:22 +0000 2017
855245323840757760,RT @dog_rates: Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug…,6112,0,"[0, 140]",Fri Apr 21 02:22:29 +0000 2017
855138241867124737,RT @frasercampbell_: oh my... what's that... beautiful scarf around your neck... 14/10 a h*ckin good dog in a h*ckin good game @GoodDogsGam…,46,0,"[0, 140]",Thu Apr 20 19:16:59 +0000 2017
854732716440526848,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,6248,23067,"[0, 113]",Wed Apr 19 16:25:34 +0000 2017
854482394044301312,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,7044,29614,"[0, 100]",Tue Apr 18 23:50:52 +0000 2017
854365224396361728,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,4805,19108,"[0, 115]",Tue Apr 18 16:05:17 +0000 2017
854120357044912130,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,7685,32367,"[0, 139]",Mon Apr 17 23:52:16 +0000 2017
854010172552949760,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",3232,16408,"[0, 140]",Mon Apr 17 16:34:26 +0000 2017
853760880890318849,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,5944,28968,"[0, 118]",Mon Apr 17 00:03:50 +0000 2017
853639147608842240,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,10436,35291,"[0, 108]",Sun Apr 16 16:00:07 +0000 2017
853299958564483072,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,3676,15757,"[0, 125]",Sat Apr 15 17:32:18 +0000 2017
852936405516943360,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t…",2069,0,"[0, 140]",Fri Apr 14 17:27:40 +0000 2017
852912242202992640,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",1892,9204,"[0, 139]",Fri Apr 14 15:51:39 +0000 2017
852672615818899456,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,2226,15171,"[0, 113]",Thu Apr 13 23:59:28 +0000 2017
852553447878664193,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,3622,16625,"[0, 124]",Thu Apr 13 16:05:56 +0000 2017
852311364735569921,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,10203,33680,"[0, 119]",Thu Apr 13 00:03:59 +0000 2017
852226086759018497,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",7018,20355,"[0, 137]",Wed Apr 12 18:25:07 +0000 2017
852189679701164033,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,1638,11662,"[0, 135]",Wed Apr 12 16:00:27 +0000 2017
851953902622658560,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,9956,0,"[0, 115]",Wed Apr 12 00:23:33 +0000 2017
851861385021730816,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,23,0,"[0, 101]",Tue Apr 11 18:15:55 +0000 2017
851591660324737024,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,3585,16530,"[0, 140]",Tue Apr 11 00:24:08 +0000 2017
851464819735769094,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,7337,24746,"[0, 140]",Mon Apr 10 16:00:07 +0000 2017
851224888060895234,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",5932,21101,"[0, 137]",Mon Apr 10 00:06:42 +0000 2017
850753642995093505,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",9614,31603,"[0, 137]",Sat Apr 08 16:54:09 +0000 2017
850380195714523136,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,2720,13349,"[0, 140]",Fri Apr 07 16:10:12 +0000 2017
850333567704068097,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,348,3515,"[12, 136]",Fri Apr 07 13:04:55 +0000 2017
